ID,date,price,bedrooms,bathrooms,sqm_living,sqm_lot,floors,waterfront,view,condition,grade,sqm_above,sqm_basement,yr_built,yr_renovated,sqm_living15,sqm_lot15
17982,2014-09-22,430000.0,3,1,133,373,1,no waterfront,0,4,6,66,66,1917,0,139,534
17983,2014-06-03,400000.0,3,1,111,445,1,no waterfront,0,4,7,111,0,1962,0,140,712
17984,2014-08-28,340000.0,3,1,159,994,1,no waterfront,0,3,7,79,79,1957,0,137,962
17985,2015-05-04,351000.0,1,0,86,613,1,no waterfront,0,3,6,86,0,1924,0,147,613
17986,2014-09-12,440000.0,4,2,222,746,2,no waterfront,0,3,8,222,0,2002,0,189,720
17987,2015-04-22,298000.0,4,2,182,1096,2,no waterfront,0,3,8,182,0,1999,0,219,1094
17988,2015-01-14,300000.0,4,1,175,855,1,no waterfront,0,3,8,117,58,1964,0,132,629
17989,2014-10-23,310000.0,3,2,147,283,2,no waterfront,0,3,7,147,0,2001,0,143,268
17990,2014-08-08,500000.0,4,2,240,869,2,no waterfront,0,4,9,240,0,1993,0,253,860
17991,2015-05-05,399900.0,3,1,79,154,1,no waterfront,0,3,7,79,0,1927,0,143,379
17992,2014-06-17,343000.0,3,2,117,233,2,no waterfront,0,3,8,117,0,2004,0,131,204
17993,2014-12-29,415000.0,2,2,104,203,2,no waterfront,0,3,8,104,0,2010,0,105,158
17994,2014-10-07,410000.0,3,2,172,1436,2,no waterfront,0,3,8,172,0,1997,0,189,1305
17995,2015-01-08,320000.0,2,1,167,1042,1,no waterfront,0,3,7,167,0,1961,0,168,681
17996,2014-06-26,1990000.0,5,3,416,464,2,no waterfront,0,5,12,317,98,1902,0,299,520
17997,2014-07-02,253000.0,2,1,121,662,1,no waterfront,0,4,7,87,34,1980,0,130,665
17998,2014-09-15,630000.0,3,2,215,3044,2,no waterfront,0,3,9,215,0,1992,0,242,3094
17999,2015-01-06,216000.0,2,1,104,1161,1,no waterfront,0,4,7,104,0,1953,0,117,1003
18000,2015-04-27,540000.0,3,2,202,1031,1,no waterfront,0,3,8,114,88,1983,0,179,1114
18001,2014-09-30,212000.0,3,1,170,1136,1,no waterfront,0,4,5,170,0,1930,0,141,1136
18002,2015-01-29,300000.0,3,2,217,1141,1,no waterfront,2,3,8,136,80,1978,0,245,825
18003,2014-08-27,969950.0,3,2,262,348,3,no waterfront,0,3,10,262,0,2014,0,165,473
18004,2014-08-08,715000.0,3,1,149,713,1,no waterfront,0,3,6,83,65,1956,0,180,267
18005,2014-08-25,1321620.0,5,2,223,1806,2,no waterfront,2,3,10,212,11,1968,0,276,1806
18006,2014-12-01,1444000.0,4,2,247,886,1,no waterfront,1,3,8,179,67,1968,2006,223,929
18007,2014-07-15,305000.0,3,1,95,497,1,no waterfront,0,3,7,95,0,1924,2009,95,487
18008,2014-12-04,458000.0,3,4,129,145,2,no waterfront,0,3,9,106,22,2006,0,150,172
18009,2015-04-14,275000.0,3,1,146,815,1,no waterfront,0,3,6,113,33,1942,0,109,815
18010,2014-10-14,550000.0,3,2,216,444,2,no waterfront,3,3,8,160,55,1930,1988,102,495
18011,2014-06-04,742000.0,3,3,143,65,3,no waterfront,0,3,9,143,0,2011,0,143,135
18012,2014-07-25,700000.0,3,1,145,371,2,no waterfront,0,5,8,145,0,1908,0,152,371
18013,2014-11-12,640000.0,4,3,273,535,1,no waterfront,0,5,8,152,120,1955,0,187,680
18014,2015-04-10,352000.0,3,0,115,668,1,no waterfront,0,3,7,115,0,1947,0,112,668
18015,2015-02-01,301500.0,3,1,130,689,1,no waterfront,0,3,7,97,33,1969,0,167,743
18016,2014-07-02,630000.0,4,2,203,917,1,no waterfront,0,4,8,130,72,1979,0,203,854
18017,2015-02-23,340000.0,3,2,282,581,2,no waterfront,0,3,7,282,0,1999,0,248,581
18018,2015-03-10,477500.0,4,1,172,869,1,no waterfront,0,3,7,100,72,1953,0,167,869
18019,2014-08-13,285000.0,3,2,157,693,1,no waterfront,0,3,7,80,76,1997,0,176,678
18020,2014-10-10,255000.0,3,2,176,1497,1,no waterfront,0,4,7,176,0,1958,0,152,1780
18021,2014-07-28,315000.0,3,2,148,741,2,no waterfront,0,3,8,148,0,1993,0,175,913
18022,2014-12-17,830000.0,6,3,235,836,1,no waterfront,0,3,6,235,0,1978,0,175,557
18023,2015-02-10,539950.0,3,2,172,144,3,no waterfront,0,3,8,172,0,2014,0,163,228
18024,2014-08-14,980000.0,3,2,222,426,2,no waterfront,0,3,8,194,27,1941,1998,211,481
18025,2014-07-18,735000.0,4,2,287,792,2,no waterfront,0,3,9,287,0,1990,0,251,775
18026,2015-01-22,536000.0,5,2,246,849,1,no waterfront,1,3,8,125,120,1965,0,250,724
18027,2015-02-23,575000.0,3,2,141,464,1,no waterfront,0,3,7,105,35,1945,0,142,431
18028,2014-09-25,500000.0,2,1,140,371,1,no waterfront,0,3,6,86,53,1924,0,120,371
18029,2014-06-16,285500.0,4,1,182,738,1,no waterfront,0,4,8,182,0,1967,0,182,780
18030,2014-05-14,498000.0,4,2,210,685,1,no waterfront,0,4,7,119,91,1973,0,162,720
18031,2014-08-21,412000.0,2,1,84,583,1,no waterfront,0,4,7,84,0,1939,0,90,583
18032,2015-03-23,607000.0,4,2,195,763,1,no waterfront,0,4,8,120,74,1975,0,200,775
18033,2014-06-24,199000.0,3,1,92,790,1,no waterfront,0,3,6,92,0,1991,0,138,965
18034,2014-07-21,492500.0,4,2,256,1700,1,no waterfront,0,3,7,151,104,1978,0,229,915
18035,2014-06-19,585000.0,4,2,263,1026,2,no waterfront,0,3,8,263,0,2001,0,179,892
18036,2014-12-08,326995.0,3,2,172,494,2,no waterfront,0,3,7,172,0,2000,0,180,483
18037,2014-08-13,372500.0,4,2,178,897,1,no waterfront,0,4,8,178,0,1968,0,175,724
18038,2014-06-27,528000.0,2,0,78,3775,1,has waterfront,4,4,6,78,0,1937,0,171,5952
18039,2014-09-24,400000.0,3,1,222,2983,1,no waterfront,0,3,7,222,0,1975,2007,127,2983
18040,2014-10-29,344000.0,4,2,195,789,2,no waterfront,0,5,7,195,0,1993,0,197,795
18041,2014-09-02,409950.0,4,3,225,665,2,no waterfront,0,3,8,225,0,2003,0,225,560
18042,2014-07-15,625000.0,3,2,174,371,1,no waterfront,2,3,8,118,55,1950,0,178,371
18043,2015-05-12,304950.0,3,1,125,836,1,no waterfront,0,3,7,125,0,1987,0,127,882
18044,2014-09-29,381500.0,2,2,200,3268,1,no waterfront,0,3,9,200,0,1985,0,227,3250
18045,2014-07-23,215000.0,3,1,132,1244,1,no waterfront,0,4,7,83,49,1946,0,159,595
18046,2015-04-27,345000.0,5,1,263,1195,2,no waterfront,2,4,7,263,0,1925,0,201,892
18047,2015-03-16,363000.0,3,0,233,1858,2,no waterfront,0,4,7,233,0,1961,0,197,1858
18048,2015-02-05,240000.0,3,1,157,1863,1,no waterfront,0,4,7,157,0,1913,0,157,1477
18049,2015-02-04,548050.0,2,2,179,509,1,no waterfront,0,3,8,179,0,2005,0,176,509
18050,2014-10-27,314000.0,2,1,66,457,1,no waterfront,0,3,6,66,0,1941,0,62,457
18051,2014-06-26,800000.0,4,2,277,1561,2,no waterfront,0,3,11,277,0,1990,0,310,1742
18052,2014-07-15,400000.0,5,1,213,624,2,no waterfront,0,3,7,213,0,1905,0,111,557
18053,2014-11-14,247000.0,1,1,42,382,1,no waterfront,0,3,4,42,0,1937,0,91,382
18054,2015-04-01,540000.0,2,1,115,382,1,no waterfront,0,4,7,82,32,1906,0,152,347
18055,2014-07-18,410000.0,4,2,176,1404,2,no waterfront,0,3,8,176,0,1995,0,176,1530
18056,2014-10-02,525000.0,3,1,196,849,1,no waterfront,0,3,8,117,79,1981,0,189,974
18057,2015-04-10,820000.0,4,2,226,532,2,no waterfront,0,4,8,157,68,1929,0,187,514
18058,2015-03-10,1250000.0,4,2,306,1428,1,no waterfront,3,3,8,261,44,1933,1984,301,1428
18059,2014-12-18,244000.0,2,1,109,947,1,no waterfront,0,4,7,109,0,1955,0,123,947
18060,2014-12-18,275000.0,1,1,48,445,1,no waterfront,0,3,5,48,0,1930,0,74,460
18061,2014-10-08,577000.0,2,1,192,2151,1,no waterfront,0,3,7,117,75,1946,0,157,507
18062,2014-12-02,446950.0,5,2,209,738,1,no waterfront,0,4,7,126,82,1977,0,169,730
18063,2014-07-29,457000.0,3,2,190,528,2,no waterfront,2,3,8,190,0,2004,0,248,667
18064,2015-04-28,320000.0,4,1,121,12747,1,no waterfront,0,4,7,121,0,1926,0,121,877
18065,2014-09-05,210000.0,3,1,116,881,1,no waterfront,0,4,7,116,0,1969,0,122,891
18066,2014-09-22,220000.0,4,2,197,845,1,no waterfront,0,3,8,119,78,1978,0,164,715
18067,2014-06-13,589000.0,3,2,209,817,1,no waterfront,0,4,7,116,92,1925,0,209,445
18068,2014-06-30,435000.0,4,2,174,356,1,no waterfront,0,3,7,90,84,1904,0,155,169
18069,2014-07-16,375000.0,3,1,141,1003,1,no waterfront,0,3,7,141,0,1953,0,155,917
18070,2014-10-17,1735000.0,4,3,372,896,2,no waterfront,0,3,10,372,0,2007,0,173,917
18071,2014-12-11,545000.0,2,1,154,518,1,no waterfront,0,3,8,154,0,2005,0,155,452
18072,2014-10-22,970000.0,3,2,315,929,2,no waterfront,0,3,10,315,0,1983,0,172,473
18073,2014-07-18,705000.0,2,1,215,627,1,no waterfront,0,5,8,128,87,1946,0,184,464
18074,2015-03-16,915557.0,5,3,347,1071,2,no waterfront,0,4,9,235,111,1984,0,271,1045
18075,2015-02-09,259000.0,4,1,168,836,1,no waterfront,0,3,7,168,0,1960,0,141,908
18076,2014-06-13,1695000.0,2,2,294,278,2,no waterfront,2,5,10,184,109,1900,0,276,470
18077,2014-12-01,427000.0,3,1,156,799,1,no waterfront,0,4,7,119,36,1969,0,152,818
18078,2014-08-11,390000.0,2,1,86,287,1,no waterfront,0,3,6,86,0,1911,0,155,353
18079,2015-02-12,363000.0,3,2,222,743,2,no waterfront,0,3,8,222,0,1995,0,192,704
18080,2014-08-07,612000.0,4,2,248,336,1,no waterfront,3,4,7,156,92,1928,0,181,418
18081,2014-09-16,380000.0,4,1,166,946,1,no waterfront,0,4,8,166,0,1965,0,166,849
18082,2014-08-18,230000.0,4,3,156,557,1,no waterfront,0,3,7,106,49,1997,0,169,576
18083,2015-04-14,580000.0,3,1,145,241,1,no waterfront,0,4,8,145,0,1931,0,138,371
18084,2014-11-19,770000.0,3,1,207,297,2,no waterfront,2,3,8,151,55,1918,0,211,501
18085,2014-09-24,207200.0,4,2,117,780,1,no waterfront,0,3,6,117,0,1991,0,104,780
18086,2015-03-05,525000.0,3,2,166,1061,1,no waterfront,0,3,7,110,55,1985,0,157,1125
18087,2015-02-09,925000.0,3,2,226,689,1,no waterfront,0,3,7,141,85,1961,0,226,453
18088,2014-09-02,883000.0,4,2,223,371,2,no waterfront,0,5,8,153,70,1910,0,169,371
18089,2015-05-08,455000.0,4,2,165,277,2,no waterfront,0,3,7,165,0,2003,0,149,275
18090,2014-09-22,343500.0,3,2,176,482,2,no waterfront,0,3,7,176,0,2004,0,207,482
18091,2014-11-14,244000.0,2,1,89,785,1,no waterfront,0,5,6,89,0,1950,0,101,785
18092,2014-11-19,397000.0,3,1,152,1089,1,no waterfront,0,5,7,152,0,1967,0,152,721
18093,2015-03-16,180500.0,2,1,78,464,1,no waterfront,0,3,6,78,0,1976,0,107,464
18094,2015-03-04,310000.0,3,2,199,610,1,no waterfront,0,4,7,176,23,1926,0,199,842
18095,2015-01-28,315000.0,4,2,258,368,2,no waterfront,0,3,7,258,0,2005,0,209,386
18096,2014-06-03,718000.0,3,1,95,460,1,no waterfront,0,5,7,95,0,1952,0,207,649
18097,2014-10-09,279950.0,3,1,179,675,1,no waterfront,0,4,7,123,55,1977,0,148,715
18098,2014-10-21,689000.0,3,2,193,892,1,no waterfront,3,4,8,157,35,1940,0,237,947
18099,2014-08-18,828000.0,4,2,327,919,2,no waterfront,0,3,10,327,0,1998,0,324,898
18100,2014-06-25,150000.0,2,1,82,752,1,no waterfront,0,3,6,82,0,1942,0,117,752
18101,2015-03-01,505400.0,3,1,152,315,1,no waterfront,0,4,7,86,65,1926,0,128,348
18102,2014-05-13,1680000.0,5,3,451,2203,2,no waterfront,2,4,11,354,96,1989,0,375,1287
18103,2014-05-15,217450.0,3,1,96,464,1,no waterfront,0,3,7,96,0,1959,0,133,464
18104,2014-12-18,677000.0,4,2,261,387,2,no waterfront,0,3,9,261,0,2004,0,237,450
18105,2015-04-27,361000.0,2,2,122,4532,1,no waterfront,0,3,8,122,0,2004,0,170,14406
18106,2014-06-09,620000.0,3,2,240,672,2,no waterfront,0,3,8,240,0,2004,0,155,710
18107,2014-12-10,176000.0,3,2,143,506,1,no waterfront,0,2,7,109,33,1989,0,135,626
18108,2015-04-14,330000.0,3,1,89,670,1,no waterfront,0,4,7,89,0,1969,0,146,845
18109,2014-10-29,290000.0,3,2,110,759,1,no waterfront,0,3,7,110,0,1986,0,207,884
18110,2014-07-15,711000.0,4,2,257,885,2,no waterfront,0,4,9,257,0,1988,0,257,856
18111,2015-04-22,295000.0,3,1,98,752,2,no waterfront,0,4,7,98,0,1983,0,130,752
18112,2014-11-11,1096500.0,5,3,372,1125,2,no waterfront,0,3,11,372,0,2003,0,372,1145
18113,2014-09-25,257500.0,3,2,105,657,1,no waterfront,0,4,7,105,0,1991,0,135,657
18114,2014-06-09,240000.0,4,1,177,1516,1,no waterfront,0,3,6,177,0,1934,0,128,836
18115,2014-12-12,645000.0,4,2,217,831,2,no waterfront,0,3,9,217,0,1990,0,217,831
18116,2014-05-06,499000.0,2,1,108,222,1,no waterfront,0,4,7,68,39,1903,0,145,364
18117,2014-10-20,321000.0,3,1,119,884,1,no waterfront,0,3,7,119,0,1961,0,119,883
18118,2014-08-22,449000.0,3,2,168,154,3,no waterfront,0,3,8,168,0,1998,0,136,147
18119,2015-01-07,515000.0,3,2,169,490,1,no waterfront,0,4,7,84,84,1949,0,148,447
18120,2014-10-02,456000.0,4,1,206,1150,1,no waterfront,0,3,8,117,88,1978,0,188,820
18121,2014-07-23,865000.0,3,3,355,20355,2,no waterfront,0,3,9,355,0,1977,1999,226,20355
18122,2014-06-18,515500.0,4,2,271,715,2,no waterfront,0,3,9,271,0,2003,0,271,830
18123,2014-11-19,576925.0,4,2,244,566,2,no waterfront,0,3,8,244,0,2004,0,219,535
18124,2015-01-02,243000.0,3,1,122,967,1,no waterfront,0,3,7,122,0,1996,0,155,742
18125,2014-05-28,253400.0,3,2,130,802,1,no waterfront,0,5,7,130,0,1968,0,117,870
18126,2015-04-13,292000.0,3,2,148,332,2,no waterfront,0,3,7,148,0,2000,0,187,401
18127,2014-12-03,271500.0,3,2,138,743,1,no waterfront,0,3,7,101,37,1976,0,174,734
18128,2014-08-27,765000.0,2,2,201,627,1,no waterfront,0,3,8,201,0,2012,0,199,564
18129,2015-03-12,375000.0,3,3,118,160,2,no waterfront,0,3,8,101,17,2005,0,118,197
18130,2015-05-11,382880.0,3,2,150,888,1,no waterfront,0,4,7,150,0,1968,0,154,930
18131,2014-06-09,852500.0,3,2,244,938,1,no waterfront,0,4,9,146,97,1967,0,222,901
18132,2014-11-24,475000.0,3,1,115,811,1,no waterfront,0,3,7,115,0,1959,0,133,868
18133,2014-05-23,462000.0,3,1,120,239,1,no waterfront,0,5,7,76,44,1919,0,109,261
18134,2014-06-11,762400.0,3,1,225,1357,1,no waterfront,1,3,8,114,111,1949,1970,255,1618
18135,2015-01-30,330000.0,4,1,175,700,1,no waterfront,0,4,7,175,0,1967,0,175,791
18136,2014-07-25,473000.0,3,2,175,1136,1,no waterfront,0,3,8,175,0,1978,0,222,1144
18137,2014-11-21,550000.0,3,1,226,668,1,no waterfront,0,3,7,226,0,1949,0,178,641
18138,2014-06-23,449500.0,3,2,165,676,1,no waterfront,2,3,7,124,40,1972,0,191,676
18139,2014-05-21,744000.0,4,2,262,1213,2,no waterfront,0,3,10,262,0,1998,0,356,1077
18140,2015-05-07,700000.0,4,2,231,436,1,no waterfront,0,4,7,157,74,1952,0,208,464
18141,2014-09-30,511100.0,4,2,144,1135,1,no waterfront,0,4,7,144,0,1965,0,178,1135
18142,2014-09-16,317950.0,3,2,183,418,2,no waterfront,0,3,7,183,0,2012,0,204,418
18143,2014-10-14,542950.0,3,2,192,3694,2,no waterfront,0,3,8,192,0,1988,0,254,4168
18144,2014-08-15,490000.0,3,1,138,1055,1,no waterfront,0,3,8,138,0,1975,0,218,958
18145,2015-02-19,760000.0,4,3,287,377,2,no waterfront,0,3,8,224,62,1992,0,159,379
18146,2015-04-21,475000.0,3,2,146,804,1,no waterfront,0,4,7,113,33,1961,0,183,896
18147,2014-05-09,1702500.0,5,4,482,2203,2,no waterfront,2,3,11,314,167,1987,2000,414,2113
18148,2015-03-26,435000.0,3,2,250,575,2,no waterfront,0,3,9,250,0,2007,0,217,529
18149,2014-11-01,399000.0,3,2,161,342,2,no waterfront,0,3,8,161,0,2000,0,195,459
18150,2014-08-26,627000.0,3,2,180,353,1,no waterfront,0,4,7,97,82,1927,0,157,353
18151,2014-10-02,346500.0,4,2,199,473,1,no waterfront,0,3,7,119,79,1991,0,178,473
18152,2015-04-14,412000.0,3,1,122,743,1,no waterfront,0,3,7,122,0,1957,0,159,752
18153,2015-02-03,845000.0,4,2,312,3759,2,no waterfront,0,4,10,312,0,1994,0,292,3420
18154,2014-11-05,373000.0,3,1,171,896,1,no waterfront,0,3,7,102,69,1959,0,137,806
18155,2014-08-08,725000.0,4,2,267,825,2,no waterfront,0,4,8,230,37,1965,0,228,892
18156,2014-08-13,376000.0,6,2,224,1083,1,no waterfront,2,4,7,131,92,1965,0,151,1083
18157,2014-08-05,552500.0,3,1,187,382,1,no waterfront,0,4,7,141,46,1929,0,111,430
18158,2014-06-26,365000.0,5,2,211,1765,1,no waterfront,0,3,6,211,0,1924,0,166,1096
18159,2014-05-21,700000.0,4,2,279,4289,2,no waterfront,0,3,9,279,0,1996,0,240,4572
18160,2015-03-05,315000.0,4,2,236,904,1,no waterfront,0,4,8,236,0,1967,0,164,899
18161,2015-03-31,262500.0,4,2,143,474,1,no waterfront,0,3,7,143,0,1957,0,143,474
18162,2014-11-04,660000.0,3,2,211,571,2,no waterfront,2,3,8,211,0,1984,0,178,571
18163,2015-04-13,340000.0,4,2,227,644,2,no waterfront,0,3,7,227,0,2006,0,306,644
18164,2014-07-02,660500.0,5,2,274,510,1,no waterfront,0,5,7,159,114,1918,0,204,464
18165,2014-06-27,280000.0,1,1,64,181,1,no waterfront,0,3,6,64,0,1928,0,153,451
18166,2014-08-25,267000.0,1,1,74,230,1,no waterfront,0,4,6,74,0,1919,0,138,431
18167,2014-11-06,230000.0,2,1,136,2383,1,no waterfront,0,3,4,136,0,1932,0,155,4022
18168,2014-09-22,417000.0,3,2,170,1059,2,no waterfront,0,3,8,170,0,1993,0,199,1059
18169,2014-07-14,252000.0,3,1,108,903,1,no waterfront,0,3,7,108,0,1968,1986,156,940
18170,2015-03-20,791000.0,5,1,217,445,1,no waterfront,0,4,7,143,74,1921,0,164,390
18171,2014-09-10,415000.0,1,1,114,350,1,no waterfront,0,4,6,77,37,1924,0,120,350
18172,2014-07-24,339000.0,3,1,106,1233,1,no waterfront,0,5,7,106,0,1966,0,144,1151
18173,2015-05-04,158000.0,3,1,105,973,1,no waterfront,0,3,6,105,0,1942,0,110,905
18174,2014-08-11,535000.0,3,1,154,473,1,no waterfront,0,3,7,117,37,1957,0,114,473
18175,2015-03-04,818900.0,3,1,100,382,1,no waterfront,0,3,7,91,9,1919,0,118,287
18176,2015-04-22,550000.0,4,2,159,371,1,no waterfront,0,3,7,131,27,1950,0,125,119
18177,2015-03-06,240000.0,2,1,54,809,1,no waterfront,0,3,6,54,0,1953,0,127,628
18178,2014-09-17,590000.0,3,3,119,114,2,no waterfront,2,3,9,101,18,2008,0,158,166
18179,2015-02-24,369300.0,3,1,137,1980,1,no waterfront,0,4,7,137,0,1967,0,171,1655
18180,2015-04-14,510000.0,4,2,241,11024,1,no waterfront,0,3,7,130,111,1981,0,226,12181
18181,2014-07-07,542500.0,3,2,189,937,2,no waterfront,0,3,8,189,0,1987,0,180,954
18182,2015-01-02,262500.0,3,1,90,729,1,no waterfront,0,4,7,90,0,1980,0,137,724
18183,2015-02-11,900000.0,6,3,243,404,1,no waterfront,0,3,7,163,79,1957,0,163,399
18184,2014-10-14,1100000.0,4,3,423,3868,2,no waterfront,0,3,9,387,36,1995,0,277,1057
18185,2014-08-13,368000.0,3,1,162,1337,1,no waterfront,0,4,7,162,0,1951,0,188,1337
18186,2014-10-22,825000.0,4,3,336,603,2,no waterfront,0,3,9,336,0,2003,2009,216,668
18187,2015-01-14,343500.0,3,2,154,697,1,no waterfront,0,3,7,154,0,2002,0,221,798
18188,2014-12-04,273500.0,4,1,126,557,1,no waterfront,0,4,6,94,31,1944,0,114,557
18189,2015-01-20,1000000.0,3,2,189,521,2,no waterfront,0,4,9,189,0,1996,0,226,521
18190,2014-10-29,770000.0,5,3,220,557,1,no waterfront,2,3,8,124,95,1926,2003,125,418
18191,2015-03-04,400000.0,3,2,108,359,1,no waterfront,0,4,7,108,0,1925,0,130,353
18192,2014-05-13,225000.0,3,1,154,669,1,no waterfront,0,3,7,102,52,1963,0,154,673
18193,2015-03-05,345000.0,4,1,187,1686,1,no waterfront,0,4,7,187,0,1955,0,142,1112
18194,2014-10-01,450000.0,3,2,235,754,2,no waterfront,0,3,8,235,0,2001,0,211,816
18195,2014-07-18,334850.0,2,1,80,523,1,no waterfront,0,3,7,80,0,1948,0,121,534
18196,2015-01-07,605000.0,5,3,340,891,1,no waterfront,1,3,8,183,157,1955,0,160,458
18197,2014-11-21,760000.0,5,3,295,1300,2,no waterfront,0,5,10,295,0,1997,0,340,1342
18198,2014-10-06,390000.0,2,1,173,1204,1,no waterfront,0,4,6,125,48,1926,0,128,724
18199,2014-08-04,488000.0,3,2,180,525,2,no waterfront,0,3,8,180,0,2001,0,196,425
18200,2014-12-30,3300000.0,3,3,392,3836,1,has waterfront,4,4,11,228,163,1958,1987,353,2824
18201,2015-02-22,1063000.0,5,4,447,1223,2,no waterfront,0,4,11,366,80,1990,0,360,1282
18202,2015-03-22,608000.0,3,2,222,20234,2,no waterfront,0,3,8,147,75,1975,0,217,19303
18203,2014-08-22,1385000.0,3,2,272,557,2,no waterfront,2,3,11,178,93,2000,0,173,468
18204,2014-09-15,299950.0,2,1,74,278,1,no waterfront,0,3,6,74,0,1904,0,152,315
18205,2015-04-28,818000.0,3,3,204,445,2,no waterfront,2,3,7,177,26,1943,1996,130,445
18206,2014-05-28,355000.0,3,2,222,901,1,no waterfront,0,3,9,222,0,1990,0,222,767
18207,2014-10-15,1855000.0,5,3,517,891,2,no waterfront,0,5,9,358,158,1952,0,294,966
18208,2014-06-23,660000.0,3,3,183,264,3,no waterfront,0,3,7,183,0,1987,0,151,423
18209,2014-07-01,2367000.0,3,2,327,1621,1,has waterfront,3,3,9,170,157,1930,1993,327,1608
18210,2015-04-24,1211000.0,4,2,318,3262,2,no waterfront,0,3,10,318,0,1984,0,364,3272
18211,2014-06-25,255950.0,3,2,159,341,2,no waterfront,0,3,7,159,0,1992,0,159,326
18212,2014-08-21,475000.0,3,1,179,1030,1,no waterfront,0,3,7,139,39,1983,0,114,1018
18213,2014-12-29,362950.0,4,1,198,14851,1,no waterfront,0,4,7,105,92,1960,0,170,1446
18214,2014-07-01,452000.0,3,1,103,837,1,no waterfront,0,4,7,103,0,1966,0,167,806
18215,2014-08-04,315000.0,3,1,183,761,1,no waterfront,0,3,7,117,65,1964,0,175,775
18216,2015-01-29,330950.0,3,2,151,264,2,no waterfront,0,3,7,151,0,2003,0,149,239
18217,2014-06-11,535000.0,5,2,234,4572,2,no waterfront,0,4,8,234,0,1978,0,258,5139
18218,2015-02-25,479000.0,4,2,210,879,1,no waterfront,0,4,7,141,69,1940,0,164,879
18219,2014-06-16,340000.0,3,2,112,109,3,no waterfront,0,3,7,112,0,2004,0,116,113
18220,2014-09-16,312000.0,4,2,175,776,1,no waterfront,0,3,7,175,0,1966,0,148,860
18221,2015-03-18,305000.0,3,2,127,613,2,no waterfront,0,4,7,127,0,1993,0,127,613
18222,2014-12-02,270000.0,3,2,164,681,2,no waterfront,0,3,7,164,0,1996,0,164,682
18223,2014-06-05,529999.0,3,2,158,154,2,no waterfront,0,5,8,120,38,2003,0,136,501
18224,2014-07-23,587100.0,2,1,110,647,1,no waterfront,0,3,7,110,0,1946,0,157,647
18225,2014-11-18,459800.0,3,2,157,1492,1,no waterfront,0,3,7,157,0,1984,0,118,1155
18226,2014-12-12,451000.0,4,1,156,724,1,no waterfront,0,3,7,123,32,1966,0,156,669
18227,2014-06-17,2475000.0,3,3,403,459,2,no waterfront,3,3,11,284,118,1993,0,156,487
18228,2014-12-22,525000.0,3,2,189,40468,2,no waterfront,2,4,7,189,0,1983,0,187,20719
18229,2014-05-29,250000.0,2,1,103,2420,1,no waterfront,0,3,6,103,0,1951,0,208,1138
18230,2014-11-17,475000.0,5,2,189,574,2,no waterfront,0,4,7,189,0,1908,0,173,405
18231,2015-03-12,235000.0,4,1,178,1077,1,no waterfront,0,4,7,178,0,1962,0,130,980
18232,2014-07-11,230000.0,3,1,123,887,1,no waterfront,0,5,7,123,0,1967,0,131,887
18233,2014-07-01,581000.0,4,1,151,238,1,no waterfront,0,3,7,151,0,1921,0,113,214
18234,2014-07-02,415000.0,3,1,141,838,1,no waterfront,0,3,7,141,0,1956,0,136,809
18235,2014-10-16,522500.0,3,1,141,838,1,no waterfront,0,3,7,141,0,1956,0,136,809
18236,2015-01-05,383000.0,3,1,124,717,1,no waterfront,0,4,8,124,0,1967,0,184,717
18237,2014-10-30,315000.0,3,1,232,770,1,no waterfront,0,4,7,116,116,1958,0,158,762
18238,2014-09-22,591000.0,3,2,135,334,2,no waterfront,0,3,7,135,0,1902,0,147,112
18239,2014-12-19,750000.0,4,2,291,1128,2,no waterfront,0,3,9,291,0,1979,0,220,1119
18240,2014-05-16,430000.0,3,1,199,402,1,no waterfront,0,3,7,111,88,1956,0,137,603
18241,2015-05-01,712000.0,4,2,291,3004,1,no waterfront,0,3,10,291,0,1995,0,217,1854
18242,2015-04-06,510000.0,3,2,214,4977,1,no waterfront,0,4,8,124,90,1981,0,247,4613
18243,2015-01-23,480000.0,2,1,65,445,1,no waterfront,0,2,6,65,0,1950,0,137,159
18244,2014-06-13,538000.0,3,1,135,668,1,no waterfront,0,3,7,117,18,1906,0,132,431
18245,2014-12-05,464000.0,2,2,67,464,1,no waterfront,0,3,7,67,0,1929,0,91,464
18246,2015-01-02,476000.0,3,2,133,356,2,no waterfront,0,3,7,133,0,2001,0,148,290
18247,2015-03-26,349500.0,3,2,104,1567,1,no waterfront,0,4,7,104,0,1947,0,148,1328
18248,2015-02-07,270000.0,3,2,168,767,2,no waterfront,0,4,8,168,0,1981,0,169,767
18249,2014-11-19,740000.0,3,2,251,1716,2,no waterfront,2,3,10,185,65,1978,0,251,1679
18250,2014-10-13,395000.0,4,2,254,774,2,no waterfront,0,4,9,254,0,1990,0,228,853
18251,2015-04-10,498000.0,3,2,157,379,2,no waterfront,0,3,7,157,0,2004,0,181,379
18252,2015-01-30,339900.0,3,2,136,434,2,no waterfront,0,3,7,136,0,1999,0,139,407
18253,2014-09-02,539000.0,3,2,262,926,2,no waterfront,0,3,9,262,0,2006,0,330,850
18254,2015-02-26,400000.0,3,1,130,901,1,no waterfront,0,3,8,105,25,1983,0,177,1267
18255,2015-02-18,225000.0,3,2,201,1091,1,no waterfront,0,4,7,130,70,1967,0,172,802
